"","day","month","year","HR_Valor"
"5656","13","03","2021",0.91
"5657","14","03","2021",0.88
"5658","15","03","2021",0.83
"5659","16","03","2021",0.79
"5660","17","03","2021",0.87
"5661","18","03","2021",0.94
"5662","19","03","2021",0.85
"5663","20","03","2021",0.85
"5664","21","03","2021",0.93
"5665","22","03","2021",0.93
"5666","23","03","2021",0.93
"5667","24","03","2021",0.89
"5668","25","03","2021",0.9
"5669","26","03","2021",0.94
"5670","27","03","2021",0.88
"5671","28","03","2021",0.83
"5672","29","03","2021",0.8
"5673","30","03","2021",0.98
"5674","31","03","2021",0.91
"5675","01","04","2021",0.83
"5676","02","04","2021",0.99
"5677","03","04","2021",0.92
"5678","04","04","2021",0.84
"5679","05","04","2021",0.76
"5680","06","04","2021",0.86
"5681","07","04","2021",0.98
"5682","08","04","2021",0.96
"5683","09","04","2021",0.95
"5684","10","04","2021",0.91
"5685","11","04","2021",0.88
"5686","12","04","2021",0.91
"5687","13","04","2021",0.91
"5688","14","04","2021",0.87
"5689","15","04","2021",0.8
"5690","16","04","2021",0.77
"5691","17","04","2021",0.83
"5692","18","04","2021",0.88
"5693","19","04","2021",0.88
"5694","20","04","2021",0.79
"5695","21","04","2021",0.84
"5696","22","04","2021",0.94
"5697","23","04","2021",0.84
"5698","24","04","2021",0.91
"5699","25","04","2021",0.93
"5700","26","04","2021",0.78
"5701","27","04","2021",0.91
"5702","28","04","2021",0.82
"5703","29","04","2021",0.95
"5704","30","04","2021",0.78
"5705","01","05","2021",0.9
"5706","02","05","2021",0.93
"5707","03","05","2021",0.89
"5708","04","05","2021",0.9
"5709","05","05","2021",0.87
"5710","06","05","2021",0.94
"5711","07","05","2021",0.86
"5712","08","05","2021",0.89
"5713","09","05","2021",0.92
"5714","10","05","2021",0.94
"5715","11","05","2021",0.97
"5716","12","05","2021",0.91
"5717","13","05","2021",0.91
"5718","14","05","2021",0.999999
"5719","15","05","2021",0.97
"5720","16","05","2021",0.98
"5721","17","05","2021",0.96
"5722","18","05","2021",0.89
"5723","19","05","2021",0.8
"5724","20","05","2021",0.82
"5725","21","05","2021",0.92
"5726","22","05","2021",0.88
"5727","23","05","2021",0.999999
"5728","24","05","2021",0.88
"5729","25","05","2021",0.999999
"5730","26","05","2021",0.999999
"5731","27","05","2021",0.99
"5732","28","05","2021",0.88
"5733","29","05","2021",0.999999
"5734","30","05","2021",0.98
"5735","31","05","2021",0.999999
"5736","01","06","2021",0.999999
"5737","02","06","2021",0.93
"5738","03","06","2021",0.93
"5739","04","06","2021",0.89
"5740","05","06","2021",0.88
"5741","06","06","2021",0.88
"5742","07","06","2021",0.91
"5743","08","06","2021",0.999999
"5744","09","06","2021",0.89
"5745","10","06","2021",0.999999
"5746","11","06","2021",0.999999
"5747","12","06","2021",0.92
"5748","13","06","2021",0.84
"5749","14","06","2021",0.82
"5750","15","06","2021",0.84
"5751","16","06","2021",0.87
"5752","17","06","2021",0.92
"5753","18","06","2021",0.87
"5754","19","06","2021",0.9
"5755","20","06","2021",0.88
"5756","21","06","2021",0.94
"5757","22","06","2021",0.93
"5758","23","06","2021",0.95
"5759","24","06","2021",0.87
"5760","25","06","2021",0.93
"5761","26","06","2021",0.9
"5762","27","06","2021",0.999999
"5763","28","06","2021",0.999999
"5764","29","06","2021",0.999999
"5765","30","06","2021",0.96
"5766","01","07","2021",0.93
"5767","02","07","2021",0.94
"5768","03","07","2021",0.98
"5769","04","07","2021",0.85
"5770","05","07","2021",0.9
"5771","06","07","2021",0.98
"5772","07","07","2021",0.95
"5773","08","07","2021",0.97
"5774","09","07","2021",0.89
"5775","10","07","2021",0.95
"5776","11","07","2021",0.97
"5777","12","07","2021",0.92
"5778","13","07","2021",0.9
"5779","14","07","2021",0.83
"5780","15","07","2021",0.94
"5781","16","07","2021",0.85
"5782","17","07","2021",0.999999
"5783","18","07","2021",0.92
"5784","19","07","2021",0.88
"5785","20","07","2021",0.9
"5786","21","07","2021",0.999999
"5787","22","07","2021",0.999999
"5788","23","07","2021",0.89
"5789","24","07","2021",0.96
"5790","25","07","2021",0.92
"5791","26","07","2021",0.95
"5792","27","07","2021",0.95
"5793","28","07","2021",0.89
"5794","29","07","2021",0.96
"5795","30","07","2021",0.93
"5796","31","07","2021",0.95
"5797","01","08","2021",0.999999
"5798","02","08","2021",0.89
"5799","03","08","2021",0.89
"5800","04","08","2021",0.88
"5801","05","08","2021",0.91
"5802","06","08","2021",0.89
"5803","07","08","2021",0.8
"5804","08","08","2021",0.86
"5805","09","08","2021",0.91
"5806","10","08","2021",0.95
"5807","11","08","2021",0.87
"5808","12","08","2021",0.8
"5809","13","08","2021",0.9
"5810","14","08","2021",0.88
"5811","15","08","2021",0.81
"5812","16","08","2021",0.84
"5813","17","08","2021",0.99
"5814","18","08","2021",0.999999
"5815","19","08","2021",0.96
"5816","20","08","2021",0.999999
"5817","21","08","2021",0.999999
"5818","22","08","2021",0.999999
"5819","23","08","2021",0.89
"5820","24","08","2021",0.78
"5821","25","08","2021",0.95
"5822","26","08","2021",0.94
"5823","27","08","2021",0.87
"5824","28","08","2021",0.88
"5825","29","08","2021",0.97
"5826","30","08","2021",0.84
"5827","31","08","2021",0.93
"5828","01","09","2021",0.999999
"5829","02","09","2021",0.96
"5830","03","09","2021",0.97
"5831","04","09","2021",0.88
"5832","05","09","2021",0.96
"5833","06","09","2021",0.87
"5834","07","09","2021",0.86
"5835","08","09","2021",0.89
"5836","09","09","2021",0.999999
"5837","10","09","2021",0.87
"5838","11","09","2021",0.86
"5839","12","09","2021",0.86
"5840","13","09","2021",0.94
"5841","14","09","2021",0.95
"5842","15","09","2021",0.83
"5843","16","09","2021",0.89
"5844","17","09","2021",0.88
"5845","18","09","2021",0.88
"5846","19","09","2021",0.96
"5847","20","09","2021",0.999999
"5848","21","09","2021",0.86
"5849","22","09","2021",0.84
"5850","23","09","2021",0.99
"5851","24","09","2021",0.97
"5852","25","09","2021",0.81
"5853","26","09","2021",0.999999
"5854","27","09","2021",0.94
"5855","28","09","2021",0.93
"5856","29","09","2021",0.999999
"5857","30","09","2021",0.87
"5858","01","10","2021",0.95
"5859","02","10","2021",0.88
"5860","03","10","2021",0.89
"5861","04","10","2021",0.98
"5862","05","10","2021",0.89
"5863","06","10","2021",0.87
"5864","07","10","2021",0.84
"5865","08","10","2021",0.8
"5866","09","10","2021",0.91
"5867","10","10","2021",0.81
"5868","11","10","2021",0.94
"5869","12","10","2021",0.82
"5870","13","10","2021",0.87
"5871","14","10","2021",0.91
"5872","15","10","2021",0.89
"5873","16","10","2021",0.8
"5874","17","10","2021",0.87
"5875","18","10","2021",0.87
"5876","19","10","2021",0.86
"5877","20","10","2021",0.77
"5878","21","10","2021",0.86
"5879","22","10","2021",0.86
"5880","23","10","2021",0.88
"5881","24","10","2021",0.87
"5882","25","10","2021",0.93
"5883","26","10","2021",0.89
"5884","27","10","2021",0.83
"5885","28","10","2021",0.95
"5886","29","10","2021",0.93
"5887","30","10","2021",0.84
"5888","31","10","2021",0.86
"5889","01","11","2021",0.8
"5890","02","11","2021",0.84
"5891","03","11","2021",0.85
"5892","04","11","2021",0.9
"5893","05","11","2021",0.93
"5894","06","11","2021",0.87
"5895","07","11","2021",0.87
"5896","08","11","2021",0.88
"5897","09","11","2021",0.79
"5898","10","11","2021",0.87
"5899","11","11","2021",0.92
"5900","12","11","2021",0.92
"5901","13","11","2021",0.89
"5902","14","11","2021",0.9
"5903","15","11","2021",0.94
"5904","16","11","2021",0.9
"5905","17","11","2021",0.97
"5906","18","11","2021",0.86
"5907","19","11","2021",0.84
"5908","20","11","2021",0.83
"5909","21","11","2021",0.85
"5910","22","11","2021",0.87
"5911","23","11","2021",0.82
"5912","24","11","2021",0.78
"5913","25","11","2021",0.86
"5914","26","11","2021",0.81
"5915","27","11","2021",0.79
"5916","28","11","2021",0.89
"5917","29","11","2021",0.96
"5918","30","11","2021",0.9
"5919","01","12","2021",0.91
"5920","02","12","2021",0.88
"5921","03","12","2021",0.92
"5922","04","12","2021",0.9
"5923","05","12","2021",0.89
"5924","06","12","2021",0.81
"5925","07","12","2021",0.82
"5926","08","12","2021",0.84
"5927","09","12","2021",0.88
"5928","10","12","2021",0.97
"5929","11","12","2021",0.69
"5930","12","12","2021",0.83
"5931","13","12","2021",0.88
"5932","14","12","2021",0.86
"5933","15","12","2021",0.87
"5934","16","12","2021",0.89
"5935","17","12","2021",0.88
"5936","18","12","2021",0.9
"5937","19","12","2021",0.91
"5938","20","12","2021",0.84
"5939","21","12","2021",0.85
"5940","22","12","2021",0.93
"5941","23","12","2021",0.85
"5942","24","12","2021",0.93
"5943","25","12","2021",0.91
"5944","26","12","2021",0.91
"5945","27","12","2021",0.94
"5946","28","12","2021",0.87
"5947","29","12","2021",0.6
"5948","30","12","2021",0.7
"5949","31","12","2021",0.7
"5950","01","01","2022",0.69
"5951","02","01","2022",0.74
"5952","03","01","2022",0.77
"5953","04","01","2022",0.69
"5954","05","01","2022",0.81
"5955","06","01","2022",0.84
"5956","07","01","2022",0.79
"5957","08","01","2022",0.717
"5958","09","01","2022",0.65
"5959","10","01","2022",0.517
"5960","11","01","2022",0.824
"5961","12","01","2022",0.8
"5962","13","01","2022",0.82
"5963","14","01","2022",0.815
"5964","15","01","2022",0.82
"5965","16","01","2022",0.8
"5966","17","01","2022",0.77
"5967","18","01","2022",0.731
"5968","19","01","2022",0.75
"5969","20","01","2022",0.75
"5970","21","01","2022",0.7
"5971","22","01","2022",0.658
"5972","23","01","2022",0.79
"5973","24","01","2022",0.71
"5974","25","01","2022",0.74
"5975","26","01","2022",0.78
"5976","27","01","2022",0.838
"5977","28","01","2022",0.78
"5978","29","01","2022",0.94
"5979","30","01","2022",0.699
"5980","31","01","2022",0.73
"5981","01","02","2022",0.66
"5982","02","02","2022",0.74
"5983","03","02","2022",0.75
"5984","04","02","2022",0.81
"5985","05","02","2022",0.78
"5986","06","02","2022",0.76
"5987","07","02","2022",0.68
"5988","08","02","2022",0.744
"5989","09","02","2022",0.695
"5990","10","02","2022",0.76
"5991","11","02","2022",0.78
"5992","12","02","2022",0.8
"5993","13","02","2022",0.815
"5994","14","02","2022",0.78
"5995","15","02","2022",0.687
"5996","16","02","2022",0.81
"5997","17","02","2022",0.69
"5998","18","02","2022",0.739
"5999","19","02","2022",0.879
"6000","20","02","2022",0.735
"6001","21","02","2022",0.8
"6002","22","02","2022",0.83
"6003","23","02","2022",0.67
"6004","24","02","2022",0.64
"6005","25","02","2022",0.756
"6006","26","02","2022",0.787
"6007","27","02","2022",0.786
"6008","28","02","2022",0.81
"6009","01","03","2022",0.74
"6010","02","03","2022",0.8
"6011","03","03","2022",0.71
"6012","04","03","2022",0.753
"6013","05","03","2022",0.99
"6014","06","03","2022",0.96
"6015","07","03","2022",0.98
"6016","08","03","2022",0.784
"6017","09","03","2022",0.85
"6018","10","03","2022",0.83
"6019","11","03","2022",0.78
"6020","12","03","2022",0.886
"6021","13","03","2022",0.862
"6022","14","03","2022",0.853
"6023","15","03","2022",0.856
"6024","16","03","2022",0.85
"6025","17","03","2022",0.867
"6026","18","03","2022",0.89
"6027","19","03","2022",0.94
"6028","20","03","2022",0.98
"6029","21","03","2022",0.836
"6030","22","03","2022",0.789
"6031","23","03","2022",0.92
"6032","24","03","2022",0.9
"6033","25","03","2022",0.89
"6034","26","03","2022",0.93
"6035","27","03","2022",0.97
"6036","28","03","2022",0.95
"6037","29","03","2022",0.92
"6038","30","03","2022",0.7
"6039","31","03","2022",0.87
"6040","01","04","2022",0.94
"6041","02","04","2022",0.72
"6042","03","04","2022",0.83
"6043","04","04","2022",0.999999
"6044","05","04","2022",0.94
"6045","06","04","2022",0.999999
"6046","07","04","2022",0.999999
"6047","08","04","2022",0.91
"6048","09","04","2022",0.95
"6049","10","04","2022",0.91
"6050","11","04","2022",0.87
"6051","12","04","2022",0.93
"6052","13","04","2022",0.98
"6053","14","04","2022",0.83
"6054","15","04","2022",0.75
"6055","16","04","2022",0.88
"6056","17","04","2022",0.85
"6057","18","04","2022",0.83
"6058","19","04","2022",0.86
"6059","20","04","2022",0.89
"6060","21","04","2022",0.999999
"6061","22","04","2022",0.95
"6062","23","04","2022",0.99
"6063","24","04","2022",0.94
"6064","25","04","2022",0.89
"6065","26","04","2022",0.97
"6066","27","04","2022",0.999999
"6067","28","04","2022",0.999999
"6068","29","04","2022",0.87
"6069","30","04","2022",0.97
"6070","01","05","2022",0.93
"6071","02","05","2022",0.92
"6072","03","05","2022",0.95
"6073","04","05","2022",0.999999
"6074","05","05","2022",0.85
"6075","06","05","2022",0.9
"6076","07","05","2022",0.9
"6077","08","05","2022",0.79
"6078","09","05","2022",0.86
"6079","10","05","2022",0.999999
"6080","11","05","2022",0.9
"6081","12","05","2022",0.88
"6082","13","05","2022",0.87
"6083","14","05","2022",0.9
"6084","15","05","2022",0.84
"6085","16","05","2022",0.78
"6086","17","05","2022",0.86
"6087","18","05","2022",0.999999
"6088","19","05","2022",0.8
"6089","20","05","2022",0.92
"6090","21","05","2022",0.97
"6091","22","05","2022",0.93
"6092","23","05","2022",0.999999
"6093","24","05","2022",0.92
"6094","25","05","2022",0.99
"6095","26","05","2022",0.91
"6096","27","05","2022",0.97
"6097","28","05","2022",0.84
"6098","29","05","2022",0.86
"6099","30","05","2022",0.92
"6100","31","05","2022",0.9
"6101","01","06","2022",0.87
"6102","02","06","2022",0.85
"6103","03","06","2022",0.75
"6104","04","06","2022",0.84
"6105","05","06","2022",0.84
"6106","06","06","2022",0.92
"6107","07","06","2022",0.999999
"6108","08","06","2022",0.98
"6109","09","06","2022",0.9
"6110","10","06","2022",0.95
"6111","11","06","2022",0.87
"6112","12","06","2022",0.99
"6113","13","06","2022",0.93
"6114","14","06","2022",0.82
"6115","15","06","2022",0.82
"6116","16","06","2022",0.9
"6117","17","06","2022",0.92
"6118","18","06","2022",0.95
"6119","19","06","2022",0.79
"6120","20","06","2022",0.91
"6121","21","06","2022",0.78
"6122","22","06","2022",0.79
"6123","23","06","2022",0.9
"6124","24","06","2022",0.91
"6125","25","06","2022",0.95
"6126","26","06","2022",0.93
"6127","27","06","2022",0.84
"6128","28","06","2022",0.91
"6129","29","06","2022",0.9
"6130","30","06","2022",0.88
"6131","01","07","2022",0.82
"6132","02","07","2022",0.94
"6133","03","07","2022",0.999999
"6134","04","07","2022",0.999999
"6135","05","07","2022",0.97
"6136","06","07","2022",0.88
"6137","07","07","2022",0.88
"6138","08","07","2022",0.98
"6139","09","07","2022",0.94
"6140","10","07","2022",0.91
"6141","11","07","2022",0.98
"6142","12","07","2022",0.92
"6143","13","07","2022",0.88
"6144","14","07","2022",0.96
"6145","15","07","2022",0.97
"6146","16","07","2022",0.91
"6147","17","07","2022",0.92
"6148","18","07","2022",0.99
"6149","19","07","2022",0.99
"6150","20","07","2022",0.99
"6151","21","07","2022",0.999999
"6152","22","07","2022",0.89
"6153","23","07","2022",0.87
"6154","24","07","2022",0.81
"6155","25","07","2022",0.86
"6156","26","07","2022",0.9
"6157","27","07","2022",0.999999
"6158","28","07","2022",0.97
"6159","29","07","2022",0.93
"6160","30","07","2022",0.91
"6161","31","07","2022",0.8
"6162","01","08","2022",0.92
"6163","02","08","2022",0.85
"6164","03","08","2022",0.93
"6165","04","08","2022",0.91
"6166","05","08","2022",0.999999
"6167","06","08","2022",0.86
"6168","07","08","2022",0.91
"6169","08","08","2022",0.94
"6170","09","08","2022",0.96
"6171","10","08","2022",0.999999
"6172","11","08","2022",0.94
"6173","12","08","2022",0.79
"6174","13","08","2022",0.99
"6175","14","08","2022",0.94
"6176","15","08","2022",0.97
"6177","16","08","2022",0.95
"6178","17","08","2022",0.97
"6179","18","08","2022",0.999999
"6180","19","08","2022",0.999999
"6181","20","08","2022",0.92
"6182","21","08","2022",0.96
"6183","22","08","2022",0.84
"6184","23","08","2022",0.89
"6185","24","08","2022",0.94
"6186","25","08","2022",0.89
"6187","26","08","2022",0.93
"6188","27","08","2022",0.85
"6189","28","08","2022",0.999999
"6190","29","08","2022",0.93
"6191","30","08","2022",0.94
"6192","31","08","2022",0.96
"6193","01","09","2022",0.89
"6194","02","09","2022",0.95
"6195","03","09","2022",0.999999
"6196","04","09","2022",0.999999
"6197","05","09","2022",0.999999
"6198","06","09","2022",0.96
"6199","07","09","2022",0.95
"6200","08","09","2022",0.85
"6201","09","09","2022",0.91
"6202","10","09","2022",0.83
"6203","11","09","2022",0.81
"6204","12","09","2022",0.91
"6205","13","09","2022",0.85
"6206","14","09","2022",0.93
"6207","15","09","2022",0.94
"6208","16","09","2022",0.83
"6209","17","09","2022",0.83
"6210","18","09","2022",0.86
"6211","19","09","2022",0.92
"6212","20","09","2022",0.82
"6213","21","09","2022",0.88
"6214","22","09","2022",0.82
"6215","23","09","2022",0.88
"6216","24","09","2022",0.85
"6217","25","09","2022",0.95
"6218","26","09","2022",0.97
"6219","27","09","2022",0.9
"6220","28","09","2022",0.87
"6221","29","09","2022",0.81
"6222","30","09","2022",0.84
"6223","01","10","2022",0.85
"6224","02","10","2022",0.91
"6225","03","10","2022",0.85
"6226","04","10","2022",0.81
